candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,source_doi,source_doi_normalized,source_group_id,source_group_basis,mof_name,source_dataset,assay_type,outcome_label,outcome_value,outcome_unit,evidence_grade,topology_family,metal_node,linker_family,source_url,cost_synthesis,cost_characterization,predicted_success,uncertainty,risk_score,feature_available,score_source,uncertainty_source,cost_source,risk_source,raw_filename,original_model_split,final_evaluation_split,exclusion_reason
mofsimplify_solvent_train_00236_DUNXUH04,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,236,DUNXUH04,10.1039/c5dt01560j,10.1039/c5dt01560j,10.1039/c5dt01560j,normalized_source_doi,DUNXUH04_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,DUNXUH04_clean.cif,train,train,
mofsimplify_solvent_train_00237_DUPJAB,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,237,DUPJAB,10.1021/acs.cgd.5b00473,10.1021/acs.cgd.5b00473,10.1021/acs.cgd.5b00473,normalized_source_doi,DUPJAB_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,DUPJAB_clean.cif,train,train,
mofsimplify_solvent_train_00238_DUQSEO,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,238,DUQSEO,10.1039/b919243c,10.1039/b919243c,10.1039/b919243c,normalized_source_doi,DUQSEO_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,DUQSEO_clean.cif,train,train,
mofsimplify_solvent_train_00239_DUTKAG,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,239,DUTKAG,10.1002/ejic.201500981,10.1002/ejic.201500981,10.1002/ejic.201500981,normalized_source_doi,DUTKAG_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,DUTKAG_clean.cif,train,train,
mofsimplify_solvent_train_00240_EBAVIP,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,240,EBAVIP,10.1021/acs.cgd.6b01352,10.1021/acs.cgd.6b01352,10.1021/acs.cgd.6b01352,normalized_source_doi,EBAVIP_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EBAVIP_clean.cif,train,train,
mofsimplify_solvent_train_00241_EBAVOV,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,241,EBAVOV,10.1021/acs.cgd.6b01352,10.1021/acs.cgd.6b01352,10.1021/acs.cgd.6b01352,normalized_source_doi,EBAVOV_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EBAVOV_clean.cif,train,train,
mofsimplify_solvent_train_00242_ECAHEX,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,242,ECAHEX,10.1039/c1cc14115e,10.1039/c1cc14115e,10.1039/c1cc14115e,normalized_source_doi,ECAHEX_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ECAHEX_clean.cif,train,train,
mofsimplify_solvent_train_00243_ECAHOH,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,243,ECAHOH,10.1039/c1cc14115e,10.1039/c1cc14115e,10.1039/c1cc14115e,normalized_source_doi,ECAHOH_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ECAHOH_clean.cif,train,train,
mofsimplify_solvent_train_00244_ECIYEU,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,244,ECIYEU,10.1021/ic010292k,10.1021/ic010292k,10.1021/ic010292k,normalized_source_doi,ECIYEU_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ECIYEU_clean.cif,train,train,
mofsimplify_solvent_train_00245_ECOGEI,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,245,ECOGEI,10.1021/ja0116324,10.1021/ja0116324,10.1021/ja0116324,normalized_source_doi,ECOGEI_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ECOGEI_clean.cif,train,train,
mofsimplify_solvent_train_00246_ECOLEP,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,246,ECOLEP,10.1021/cg2002223,10.1021/cg2002223,10.1021/cg2002223,normalized_source_doi,ECOLEP_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ECOLEP_clean.cif,train,train,
mofsimplify_solvent_train_00247_EDADET,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,247,EDADET,10.1021/ic051707v,10.1021/ic051707v,10.1021/ic051707v,normalized_source_doi,EDADET_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EDADET_clean.cif,train,train,
mofsimplify_solvent_train_00248_EDAPIK,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,248,EDAPIK,10.1021/ja306401j,10.1021/ja306401j,10.1021/ja306401j,normalized_source_doi,EDAPIK_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EDAPIK_clean.cif,train,train,
mofsimplify_solvent_train_00249_EGUNAX,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,249,EGUNAX,10.1039/c4ce00375f,10.1039/c4ce00375f,10.1039/c4ce00375f,normalized_source_doi,EGUNAX_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EGUNAX_clean.cif,train,train,
mofsimplify_solvent_train_00250_EHAFEA,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,250,EHAFEA,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,EHAFEA_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EHAFEA_clean.cif,train,train,
mofsimplify_solvent_train_00251_EHAFIE,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,251,EHAFIE,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,EHAFIE_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EHAFIE_clean.cif,train,train,
mofsimplify_solvent_train_00252_EHAFOK,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,252,EHAFOK,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,EHAFOK_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EHAFOK_clean.cif,train,train,
mofsimplify_solvent_train_00253_EHAFUQ,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,253,EHAFUQ,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,EHAFUQ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EHAFUQ_clean.cif,train,train,
mofsimplify_solvent_train_00254_EHAGEB,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,254,EHAGEB,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,EHAGEB_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EHAGEB_clean.cif,train,train,
mofsimplify_solvent_train_00255_EHAGOL,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,255,EHAGOL,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,EHAGOL_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EHAGOL_clean.cif,train,train,
mofsimplify_solvent_train_00256_EHAGUR,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,256,EHAGUR,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,EHAGUR_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EHAGUR_clean.cif,train,train,
mofsimplify_solvent_train_00257_XOCWET,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,257,XOCWET,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,XOCWET_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,XOCWET_clean.cif,train,train,
mofsimplify_solvent_train_00258_XOCWIX,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,258,XOCWIX,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,XOCWIX_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,XOCWIX_clean.cif,train,train,
mofsimplify_solvent_train_00259_XOCWOD,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,259,XOCWOD,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,XOCWOD_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,XOCWOD_clean.cif,train,train,
mofsimplify_solvent_train_00260_XOCWUJ,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,260,XOCWUJ,10.1002/cplu.201402121,10.1002/cplu.201402121,10.1002/cplu.201402121,normalized_source_doi,XOCWUJ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,XOCWUJ_clean.cif,train,train,
mofsimplify_solvent_train_00261_EJONOH,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,261,EJONOH,10.1039/c000586j,10.1039/c000586j,10.1039/c000586j,normalized_source_doi,EJONOH_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EJONOH_clean.cif,train,train,
mofsimplify_solvent_train_00262_EKOPEA,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,262,EKOPEA,10.1039/c0dt00390e,10.1039/c0dt00390e,10.1039/c0dt00390e,normalized_source_doi,EKOPEA_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EKOPEA_clean.cif,train,train,
mofsimplify_solvent_train_00263_EKOPIE,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,263,EKOPIE,10.1039/c0dt00390e,10.1039/c0dt00390e,10.1039/c0dt00390e,normalized_source_doi,EKOPIE_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EKOPIE_clean.cif,train,train,
mofsimplify_solvent_train_00264_EKOPUQ,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,264,EKOPUQ,10.1039/c0dt00390e,10.1039/c0dt00390e,10.1039/c0dt00390e,normalized_source_doi,EKOPUQ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EKOPUQ_clean.cif,train,train,
mofsimplify_solvent_train_00265_ELUJAY,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,265,ELUJAY,10.1039/c6dt01360k,10.1039/c6dt01360k,10.1039/c6dt01360k,normalized_source_doi,ELUJAY_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ELUJAY_clean.cif,train,train,
mofsimplify_solvent_train_00266_EMIFOW,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,266,EMIFOW,10.1002/anie.201006531,10.1002/anie.201006531,10.1002/anie.201006531,normalized_source_doi,EMIFOW_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EMIFOW_clean.cif,train,train,
mofsimplify_solvent_train_00267_EMIGEN,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,267,EMIGEN,10.1002/anie.201006531,10.1002/anie.201006531,10.1002/anie.201006531,normalized_source_doi,EMIGEN_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EMIGEN_clean.cif,train,train,
mofsimplify_solvent_train_00268_EMIGOX,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,268,EMIGOX,10.1002/anie.201006531,10.1002/anie.201006531,10.1002/anie.201006531,normalized_source_doi,EMIGOX_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EMIGOX_clean.cif,train,train,
mofsimplify_solvent_train_00269_EMIGUD,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,269,EMIGUD,10.1002/anie.201006531,10.1002/anie.201006531,10.1002/anie.201006531,normalized_source_doi,EMIGUD_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,EMIGUD_clean.cif,train,train,
mofsimplify_solvent_train_00270_ENESOH,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,270,ENESOH,10.1039/c6ce01035k,10.1039/c6ce01035k,10.1039/c6ce01035k,normalized_source_doi,ENESOH_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ENESOH_clean.cif,train,train,
mofsimplify_solvent_train_00271_ENESUN,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,271,ENESUN,10.1039/c6ce01035k,10.1039/c6ce01035k,10.1039/c6ce01035k,normalized_source_doi,ENESUN_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ENESUN_clean.cif,train,train,
mofsimplify_solvent_train_00272_ENIHUG,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,272,ENIHUG,10.1002/advs.201600048,10.1002/advs.201600048,10.1002/advs.201600048,normalized_source_doi,ENIHUG_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,0,0,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ENIHUG_clean.cif,train,train,
mofsimplify_solvent_train_00273_ENISOK,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,273,ENISOK,10.1021/cg1008768,10.1021/cg1008768,10.1021/cg1008768,normalized_source_doi,ENISOK_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ENISOK_clean.cif,train,train,
mofsimplify_solvent_train_00274_ENISUQ,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,274,ENISUQ,10.1021/cg1008768,10.1021/cg1008768,10.1021/cg1008768,normalized_source_doi,ENISUQ_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ENISUQ_clean.cif,train,train,
mofsimplify_solvent_train_00275_ENITAX,train,train,MOFSimplify-main/model/solvent/ANN/dropped_connectivity_dupes/train.csv,275,ENITAX,10.1021/cg1008768,10.1021/cg1008768,10.1021/cg1008768,normalized_source_doi,ENITAX_clean,MOFSimplify_official_GitHub_solvent_removal,solvent_removal_activation,1,1,binary_flag,official_mofsimplify_github_split_table,,,,https://github.com/hjkgrp/MOFSimplify/blob/5693968b3e9b9e26eab3bdb1db908ae2877d4bb7/model/solvent/ANN/dropped_connectivity_dupes/train.csv,,,,,,yes,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,generated_during_reproduction,ENITAX_clean.cif,train,train,
