candidate_id,model_split,observed_thermal_T_C,predicted_thermal_T_C,absolute_error_C
mofsimplify_thermal_val_00287_WOWBIV,val,425.53177060000002,391.97907317257511,33.552697427424903
mofsimplify_thermal_val_00288_NARMUR,val,363.86487940000001,341.73443326465321,22.130446135346801
mofsimplify_thermal_val_00289_DAMYOI,val,556.39154680000001,437.49641499139761,118.8951318086024
mofsimplify_thermal_val_00290_NALWOO,val,395.47070289999999,384.42020603320896,11.050496866791036
mofsimplify_thermal_val_00291_LIDZUV,val,518.31505930000003,450.18794346328286,68.127115836717167
mofsimplify_thermal_val_00292_EBAWIQ,val,430.72974790000001,323.96006941064417,106.76967848935584
mofsimplify_thermal_val_00293_IYEHAX,val,269.83120659999997,338.55292078133328,68.721714181333311
mofsimplify_thermal_val_00294_WOJZAY,val,564.84472049999999,453.07423342613907,111.77048707386092
mofsimplify_thermal_val_00295_QITZIE,val,373.56182840000002,340.2750977625912,33.286730637408823
mofsimplify_thermal_val_00296_VEGXIQ,val,346.06033109999998,390.91135561617045,44.851024516170469
mofsimplify_thermal_val_00297_AMAGAX,val,279.80213250000003,297.30388466125646,17.501752161256434
mofsimplify_thermal_val_00298_VIVLAP,val,392.27895389999998,417.67092585505361,25.391971955053634
mofsimplify_thermal_val_00299_EBIJAC,val,343.13925380000001,322.8992465372113,20.240007262788708
mofsimplify_thermal_val_00300_CAKXOD,val,421.03429219999998,356.25915762652579,64.77513457347419
mofsimplify_thermal_val_00301_KAVJEX,val,316.64215589999998,374.36362551962509,57.721469619625111
mofsimplify_thermal_val_00302_NUDLIJ,val,518.35015799999996,423.51735610246874,94.832801897531226
mofsimplify_thermal_val_00303_HELDOT,val,436.83803210000002,366.9431159834545,69.894916116545517
mofsimplify_thermal_val_00304_COXHIH,val,238.2041423,232.6231283886944,5.5810139113056039
mofsimplify_thermal_val_00305_ANEPIT,val,308.05047080000003,321.8550811623254,13.804610362325377
mofsimplify_thermal_val_00306_FERHAN,val,427.41891129999999,334.79789302481572,92.621018275184269
mofsimplify_thermal_val_00307_OMIPEH,val,292.10056470000001,271.48503577931484,20.615528920685165
mofsimplify_thermal_val_00308_OSUVIJ,val,424.03479170000003,387.74045418587821,36.294337514121821
mofsimplify_thermal_val_00309_HUZSOL,val,408.25214510000001,344.68845058037897,63.563694519621038
mofsimplify_thermal_val_00310_HOFJIX,val,321.73619930000001,345.29985583527537,23.563656535275356
mofsimplify_thermal_val_00311_ROMQAN,val,418.37572719999997,367.8182839948492,50.557443205150776
mofsimplify_thermal_val_00312_MILQIJ,val,333.27518429999998,381.28668445703653,48.011500157036551
mofsimplify_thermal_val_00313_UMEDEX,val,163.8607595,338.61364917989363,174.75288967989363
mofsimplify_thermal_val_00314_CAZNUO,val,403.63636359999998,360.43684860085926,43.199514999140717
mofsimplify_thermal_val_00315_YIBMUT,val,397.521097,348.56936939982791,48.951727600172092
mofsimplify_thermal_val_00316_AMAFOK,val,279.80213250000003,302.53128746189577,22.729154961895745
mofsimplify_thermal_val_00317_QEZZAY,val,559.06779349999999,436.25089753970701,122.81689596029298
mofsimplify_thermal_val_00318_YARBUQ,val,323.31444679999998,312.74420499577224,10.570241804227749
mofsimplify_thermal_val_00319_MICDEJ,val,294.97055549999999,411.77017257864253,116.79961707864254
mofsimplify_thermal_val_00320_VAYDOQ,val,422.11299789999998,449.32023032821002,27.207232428210034
mofsimplify_thermal_val_00321_HUCXUA,val,547.35679240000002,431.81083952120247,115.54595287879755
mofsimplify_thermal_val_00322_MUPYIG,val,311.05492820000001,281.39182326645806,29.663104933541945
mofsimplify_thermal_val_00323_RUGGIL,val,316.03121099999998,337.64290682572886,21.611695825728873
mofsimplify_thermal_val_00324_COVYIX,val,301.48401619999999,298.57124590310781,2.9127702968921767
mofsimplify_thermal_val_00325_VETMIS,val,294.08003789999998,374.06171266114097,79.981674761140994
mofsimplify_thermal_val_00326_VUKTEC,val,450.45817679999999,441.59370149032821,8.864475309671775
mofsimplify_thermal_val_00327_VAGMEX,val,411.77216170000003,323.96761246620883,87.804549233791192
mofsimplify_thermal_val_00328_HEDCEA,val,365.04669919999998,383.04660523728899,17.999906037289009
mofsimplify_thermal_val_00329_WAQQUB,val,363.5761589,408.33775880243161,44.761599902431612
mofsimplify_thermal_val_00330_RUBGUS,val,359.65608470000001,372.55009521937035,12.89401051937034
mofsimplify_thermal_val_00331_QOCBUH,val,294.70679580000001,420.07524244852402,125.36844664852401
mofsimplify_thermal_val_00332_GETXAG01,val,303.43752230000001,304.23259852857683,0.79507622857681781
mofsimplify_thermal_val_00333_ZOXGUQ,val,374.05997450000001,318.73107737635468,55.328897123645334
mofsimplify_thermal_val_00334_MIBMER,val,348.31384650000001,375.75471025620232,27.440863756202305
mofsimplify_thermal_val_00335_SIDCAL,val,375.60082770000002,353.7711961529551,21.829631547044926
mofsimplify_thermal_val_00336_IKOVEL,val,388.94955709999999,337.88649855740721,51.063058542592785
mofsimplify_thermal_val_00337_EPEXUU,val,366.72169739999998,333.35054870263912,33.371148697360866
mofsimplify_thermal_val_00338_SETQUF,val,324.47360980000002,352.08084319605643,27.607233396056415
mofsimplify_thermal_val_00339_BEPVOJ01,val,430.31785350000001,295.38362788819654,134.93422561180347
mofsimplify_thermal_val_00340_MATWUC,val,264.88340190000002,409.43875990564948,144.55535800564945
mofsimplify_thermal_val_00341_JIZJAF,val,359.07141100000001,309.01448586817935,50.056925131820663
mofsimplify_thermal_val_00342_TAJXIO04,val,343.51444249999997,337.11623216781544,6.3982103321845329
mofsimplify_thermal_val_00343_ABAYOU,val,432.15417409999998,336.74652639660286,95.407647703397117
mofsimplify_thermal_val_00344_AVEQID,val,335.6301962,355.96649854229065,20.336302342290651
mofsimplify_thermal_val_00345_RUGJUA,val,297.6675396,314.89141490740406,17.223875307404057
mofsimplify_thermal_val_00346_QADWIE,val,374.84071019999999,337.87437629678476,36.966333903215229
mofsimplify_thermal_val_00347_BAXFUD,val,263.66006390000001,278.58238958481741,14.922325684817395
mofsimplify_thermal_val_00348_IZIHAC,val,423.69165980000002,417.75080451648961,5.940855283510416
mofsimplify_thermal_val_00349_TACJIS,val,382.61848079999999,381.73773387947551,0.8807469205244729
mofsimplify_thermal_val_00350_ETEPID,val,317.87743669999998,420.08457731635411,102.20714061635414
mofsimplify_thermal_val_00351_PUZLAZ,val,299.86486059999999,304.4655793434967,4.6007187434967136
mofsimplify_thermal_val_00352_CUKYAJ,val,434.60312699999997,362.72371150874159,71.879415491258385
mofsimplify_thermal_val_00353_UPOVOL,val,313.42636779999998,399.99244883474256,86.566081034742581
mofsimplify_thermal_val_00354_FIVQIL,val,307.77564799999999,426.39703167741391,118.62138367741392
mofsimplify_thermal_val_00355_NEGZUW,val,337.28864279999999,371.1485189686552,33.859876168655205
mofsimplify_thermal_val_00356_ALIXOJ,val,361.27690039999999,304.29912168334772,56.977778716652267
mofsimplify_thermal_val_00357_QODHUO08,val,417.39924539999998,352.01056502641848,65.388680373581508
mofsimplify_thermal_val_00358_BETDUB,val,450.1518547,434.09709283724783,16.054761862752173
mofsimplify_thermal_val_00359_COGNAO,val,391.98850340000001,368.8851836033104,23.103319796689618
mofsimplify_thermal_val_00360_XADDAJ01,val,500.52272729999999,435.80013837284008,64.722588927159904
mofsimplify_thermal_val_00361_LAVTAF,val,448.30684489999999,448.51651552504671,0.2096706250467264
mofsimplify_thermal_val_00362_BIRMUM,val,452.14161580000001,382.23780813717991,69.9038076628201
mofsimplify_thermal_val_00363_RUYVEO,val,547.05396340000004,481.31084257402114,65.743120825978906
mofsimplify_thermal_val_00364_BIFKEI,val,258.45757609999998,283.42131487252334,24.963738772523357
mofsimplify_thermal_val_00365_WEBQIF,val,252.86864009999999,380.51950252193859,127.6508624219386
mofsimplify_thermal_val_00366_TADCOS,val,254.46331599999999,373.94960940515091,119.48629340515092
mofsimplify_thermal_val_00367_DALSUH,val,357.09515859999999,384.51702722175543,27.421868621755436
mofsimplify_thermal_val_00368_HAJRES,val,434.96496059999998,347.47848608991814,87.486474510081848
mofsimplify_thermal_val_00369_CUWNOZ,val,410.10554630000001,381.85807995461778,28.247466345382236
mofsimplify_thermal_val_00370_ASIQIE,val,336.63018879999998,278.26419791539109,58.365990884608891
mofsimplify_thermal_val_00371_XAPCUN,val,404.87338749999998,346.40352843261422,58.469859067385755
mofsimplify_thermal_val_00372_NEZBOK,val,349.44722100000001,357.17277642737815,7.7255554273781399
mofsimplify_thermal_val_00373_EBINUA02,val,289.7314935,314.30210711293421,24.57061361293421
mofsimplify_thermal_val_00374_MUZRIJ,val,261.72767959999999,302.4112297111991,40.683550111199111
mofsimplify_thermal_val_00375_TONLOZ,val,302.02860120000003,403.2104656910293,101.18186449102927
mofsimplify_thermal_val_00376_VEDFAN,val,400.6923559,330.66382089067173,70.028535009328266
mofsimplify_thermal_val_00377_DONXUB,val,320.75163400000002,308.98521113730095,11.766422862699073
mofsimplify_thermal_val_00378_FEWQIJ,val,316.04010030000001,392.9254931980048,76.885392898004795
mofsimplify_thermal_val_00379_SABVOH,val,538.77601100000004,395.34622196866479,143.42978903133525
mofsimplify_thermal_val_00380_UNABUH01,val,323.17150729999997,317.6804963187306,5.491010981269369
mofsimplify_thermal_val_00381_WEHHOI,val,432.69513119999999,376.15665017277036,56.538481027229636
mofsimplify_thermal_val_00382_KOZSID,val,528.11942959999999,468.35846677023869,59.760962829761297
mofsimplify_thermal_val_00383_MIQLII,val,315.21261800000002,360.2330592221835,45.020441222183479
mofsimplify_thermal_val_00384_ADODOO,val,347.1181813,421.71734800098619,74.599166700986189
mofsimplify_thermal_val_00385_DAFHEZ,val,368.92354510000001,365.77327262139966,3.1502724786003569
mofsimplify_thermal_val_00386_XUBGUY,val,507.94480549999997,399.84973875578561,108.09506674421436
mofsimplify_thermal_val_00387_QUZVEO,val,404.999731,347.42685787767249,57.572873122327508
mofsimplify_thermal_val_00388_OSIWUJ,val,282.96306470000002,387.7925094712499,104.82944477124988
mofsimplify_thermal_val_00389_DAWDAI,val,387.71132749999998,353.61142844641012,34.099899053589866
mofsimplify_thermal_val_00390_PEHTON,val,211.74616760000001,299.84796648854405,88.101798888544039
mofsimplify_thermal_val_00391_MUNLUE,val,471.60427809999999,435.76710256805734,35.837175531942648
mofsimplify_thermal_val_00392_TUFSUK,val,318.7940006,360.62495880323667,41.830958203236662
mofsimplify_thermal_val_00393_FALQOA,val,304.67194840000002,326.78249335973709,22.110544959737069
mofsimplify_thermal_val_00394_HEDBID,val,384.50367130000001,415.43997548847119,30.936304188471183
mofsimplify_thermal_val_00395_FUDHET,val,414.81465859999997,358.27028509649494,56.544373503505028
mofsimplify_thermal_val_00396_QIQVIX,val,384.18609600000002,385.6872581583325,1.5011621583324768
mofsimplify_thermal_val_00397_EWUTEW,val,250.44665520000001,285.38269720803873,34.936042008038726
mofsimplify_thermal_val_00398_EJOQOL,val,267.81666669999998,338.3033456965843,70.486678996584317
mofsimplify_thermal_val_00399_YARGAB,val,355.88653770000002,372.44042135216768,16.553883652167656
mofsimplify_thermal_val_00400_SAYTUJ,val,320.41243859999997,298.04831050803364,22.364128091966336
mofsimplify_thermal_val_00401_WIPLOY,val,354.78710410000002,437.69794291351286,82.910838813512839
mofsimplify_thermal_val_00402_CUKXUC,val,336.80057390000002,358.36973343472295,21.569159534722928
mofsimplify_thermal_val_00403_JIVSEN,val,418.48810980000002,387.1606537501338,31.327456049866214
mofsimplify_thermal_val_00404_HUWDEJ,val,257.4130361,325.93741978296185,68.524383682961854
mofsimplify_thermal_val_00405_WOPHEQ,val,370.55540789999998,325.54239428238952,45.013013617610454
mofsimplify_thermal_val_00406_IQECIS,val,404.54945229999998,375.46210684897176,29.087345451028227
mofsimplify_thermal_val_00407_ZOHBIJ,val,542.23668269999996,394.93212805762164,147.30455464237832
mofsimplify_thermal_val_00408_MIFROK,val,327.6994881,381.50175802428458,53.802269924284587
mofsimplify_thermal_val_00409_DUZPUL,val,330.93559920000001,361.8512124833278,30.915613283327787
mofsimplify_thermal_val_00410_CASTEW,val,388.06194149999999,328.07437335547098,59.987568144529007
mofsimplify_thermal_val_00411_PUQXUV,val,481.45025529999998,379.62948508531872,101.82077021468126
mofsimplify_thermal_val_00412_DIVNAY,val,352.96420569999998,328.47197527111433,24.492230428885648
mofsimplify_thermal_val_00413_AHOKIR,val,372.0001671,379.91294968242272,7.9127825824227216
mofsimplify_thermal_val_00414_IGINIX,val,358.32888029999998,364.93530675217539,6.6064264521754126
mofsimplify_thermal_val_00415_MIHLUL,val,385.87739770000002,355.8155964479123,30.061801252087719
mofsimplify_thermal_val_00416_VIRPOC,val,453.77013970000002,320.34896877011306,133.42117092988696
mofsimplify_thermal_val_00417_TETWUM,val,367.92065530000002,359.58436647432063,8.3362888256793894
mofsimplify_thermal_val_00418_ILUJEF,val,416.97476110000002,380.17990277963327,36.794858320366757
mofsimplify_thermal_val_00419_RUFTET,val,346.8826517,339.90639242583325,6.9762592741667504
mofsimplify_thermal_val_00420_IVEQEG,val,233.4501669,396.70661438504266,163.25644748504266
mofsimplify_thermal_val_00421_UVARUF,val,449.26213710000002,347.1924835220031,102.06965357799692
mofsimplify_thermal_val_00422_BUSGOM,val,409.7583879,360.45486110291574,49.30352679708426
mofsimplify_thermal_val_00423_BETFEN,val,489.5897837,441.7650999440732,47.824683755926799
mofsimplify_thermal_val_00424_PUPNAQ,val,400.8911291,361.44469507546285,39.446434024537155
mofsimplify_thermal_val_00425_IGIZAA,val,441.68946369999998,448.58116052033176,6.8916968203317879
mofsimplify_thermal_val_00426_DOQHOH,val,386.31822099999999,312.44212151373438,73.876099486265616
mofsimplify_thermal_val_00427_ZIKJIO,val,307.54974220000003,317.60774602463954,10.058003824639513
mofsimplify_thermal_val_00428_BUKYAJ,val,570.726133,382.91176736525523,187.81436563474477
mofsimplify_thermal_val_00429_DOYHOQ,val,355.59001219999999,362.44622595850524,6.8562137585052483
mofsimplify_thermal_val_00430_NEHGEO,val,426.61668229999998,403.72528535236029,22.891396947639691
mofsimplify_thermal_val_00431_ODIVUU,val,364.7277507,337.5937677045722,27.1339829954278
mofsimplify_thermal_val_00432_SUVZUG,val,331.19592879999999,417.9991262761024,86.803197476102412
mofsimplify_thermal_val_00433_OCUNAE,val,266.30797239999998,354.84334560962998,88.535373209629995
mofsimplify_thermal_val_00434_QODPOQ,val,423.3342743,351.04396754723331,72.290306752766696
mofsimplify_thermal_val_00435_EGAGEA,val,279.8913043,306.58042369746261,26.689119397462605
mofsimplify_thermal_val_00436_MUFXUI,val,465.01057079999998,415.49895396780744,49.511616832192544
mofsimplify_thermal_val_00437_MOXKAN,val,250.09794350000001,390.73469728274995,140.63675378274993
mofsimplify_thermal_val_00438_ARAFEF,val,259.08095409999999,223.26418019085915,35.816773909140835
mofsimplify_thermal_val_00439_GUHMIH,val,315.37058480000002,291.85900147850953,23.511583321490491
mofsimplify_thermal_val_00440_FAVGER,val,358.4274656,408.66750596294872,50.240040362948719
mofsimplify_thermal_val_00441_DADNOO,val,548.42238999999995,408.39398504482284,140.02840495517711
mofsimplify_thermal_val_00442_UZIGOB,val,365.08210889999998,352.19353327164254,12.888575628357444
mofsimplify_thermal_val_00443_YUWHOO,val,490.16304709999997,349.43721057105074,140.72583652894923
mofsimplify_thermal_val_00444_LELMIA,val,537.37284390000002,408.81270019298336,128.56014370701666
mofsimplify_thermal_val_00445_PAQVEK,val,309.58212930000002,455.01097997525301,145.42885067525299
mofsimplify_thermal_val_00446_GAQYIH,val,204.26032710000001,351.76841038639134,147.50808328639133
mofsimplify_thermal_val_00447_BIXXIR,val,344.57281010000003,301.60039933162949,42.972410768370537
mofsimplify_thermal_val_00448_AYOQEM,val,255.13866609999999,317.74871453938499,62.610048439384997
mofsimplify_thermal_val_00449_DIWNAA,val,502.63071250000002,418.45477585756305,84.175936642436966
mofsimplify_thermal_val_00450_DOKHOB,val,306.3558152,311.17603925601031,4.8202240560103178
mofsimplify_thermal_val_00451_UDOVUG,val,402.4691358,417.67609942214119,15.206963622141188
mofsimplify_thermal_val_00452_OKIWUB02,val,325.3059227,345.25701249171965,19.951089791719653
mofsimplify_thermal_val_00453_GUFBUG,val,379.69935090000001,420.99699586753064,41.29764496753063
mofsimplify_thermal_val_00454_OTIPUE,val,388.78479270000003,309.64813324475193,79.136659455248093
mofsimplify_thermal_val_00455_DAWVOO,val,362.17400429999998,308.33332004137355,53.840684258626425
mofsimplify_thermal_val_00456_LABPOV,val,359.25365390000002,371.22237051909184,11.968716619091822
mofsimplify_thermal_val_00457_SOQJOZ,val,490.41317320000002,431.68592889837748,58.727244301622534
mofsimplify_thermal_val_00458_ALURAB,val,345.60687430000002,329.09949707625583,16.507377223744186
mofsimplify_thermal_val_00459_KOXGAH,val,286.53537249999999,306.10062835429778,19.565255854297789
mofsimplify_thermal_val_00460_HOGQIF,val,422.92857290000001,376.17282222611453,46.755750673885473
mofsimplify_thermal_val_00461_SAYTOD,val,283.41407459999999,297.85262257253117,14.438547972531182
mofsimplify_thermal_val_00462_ZUVTEP,val,354.63973090000002,309.72725832902,44.912472570980015
mofsimplify_thermal_val_00463_XADDIR,val,329.61216669999999,318.30545011883794,11.30671658116205
mofsimplify_thermal_val_00464_CUYRUK,val,386.60849769999999,329.55420590414491,57.054291795855079
mofsimplify_thermal_val_00465_VEPDEB,val,338.63742689999998,273.26823867850396,65.369188221496017
mofsimplify_thermal_val_00466_QUTVIM,val,184.3900265,294.7366144207287,110.34658792072869
mofsimplify_thermal_val_00467_KIVDUQ,val,371.47475409999998,376.12105282652277,4.6462987265227866
mofsimplify_thermal_val_00468_FEZQEI,val,260.6412565,353.18180913962129,92.540552639621296
mofsimplify_thermal_val_00469_LUMYEZ,val,333.64126220000003,327.74606032152138,5.8952018784786446
mofsimplify_thermal_val_00470_FALZOI,val,289.2427715,391.83703436440697,102.59426286440697
mofsimplify_thermal_val_00471_AWEZOS01,val,428.04299909999997,355.47380206850266,72.56919703149731
mofsimplify_thermal_val_00472_EZEQIL,val,517.35456390000002,407.68648567293337,109.66807822706664
mofsimplify_thermal_val_00473_FOFHUE,val,352.1012197,345.71535678809784,6.3858629119021657
mofsimplify_thermal_val_00474_UJULIW,val,269.92807160000001,399.86116913160481,129.9330975316048
mofsimplify_thermal_val_00475_NUGRIR,val,257.6213047,345.22465171773189,87.603347017731892
mofsimplify_thermal_val_00476_FUDHAP,val,408.06916280000002,354.72534981173089,53.343812988269121
mofsimplify_thermal_val_00477_DIBXIX,val,290.05577310000001,371.54011199964941,81.484338899649401
mofsimplify_thermal_val_00478_FURRAM,val,179.56779359999999,325.04873687283822,145.48094327283823
mofsimplify_thermal_val_00479_FIJDIM06,val,255.81324609999999,410.98632387703009,155.1730777770301
mofsimplify_thermal_val_00480_IZEVAM,val,516.09477119999997,424.12144243499893,91.973328765001042
mofsimplify_thermal_val_00481_YEMLUY,val,398.23286860000002,306.54623461979014,91.686633980209876
mofsimplify_thermal_val_00482_VITYUU,val,365.00904439999999,416.8921021013291,51.883057701329108
mofsimplify_thermal_val_00483_DAXJET01,val,273.179373,269.04214452601576,4.1372284739842371
mofsimplify_thermal_val_00484_SEQSIS,val,366.70554959999998,337.23451218810578,29.471037411894201
mofsimplify_thermal_val_00485_TEWGEJ,val,226.40905760000001,309.96843598754094,83.559378387540931
mofsimplify_thermal_val_00486_TIQGEG,val,250.32763879999999,294.07610299323289,43.748464193232905
mofsimplify_thermal_val_00487_XUNTAD,val,426.33640550000001,437.67950550534437,11.343100005344354
mofsimplify_thermal_val_00488_OKELOH,val,402.61816490000001,350.83736114668807,51.780803753311943
mofsimplify_thermal_val_00489_RUWZIU,val,210.9688836,259.11081671543013,48.141933115430135
mofsimplify_thermal_val_00490_PEDMOB,val,233.29970979999999,339.34850221674441,106.04879241674442
mofsimplify_thermal_val_00491_TAJXIO03,val,343.51444249999997,337.06204301094391,6.452399489056063
mofsimplify_thermal_val_00492_LUPYAX,val,349.32739909999998,356.21269045661711,6.885291356617131
mofsimplify_thermal_val_00493_QIRWAR,val,254.24876850000001,340.83278091706109,86.584012417061075
mofsimplify_thermal_val_00494_LAZPIN,val,335.16533950000002,407.66696266689394,72.501623166893921
mofsimplify_thermal_val_00495_FORQEJ,val,423.63506819999998,419.64310005263218,3.9919681473677997
mofsimplify_thermal_val_00496_PAFMUH,val,291.72932329999998,352.77338045376808,61.044057153768108
mofsimplify_thermal_val_00497_APAZOI,val,587.69927510000002,449.96163454476505,137.73764055523498
mofsimplify_thermal_val_00498_AVIPAX,val,480.87960290000001,423.10915511900419,57.770447780995823
mofsimplify_thermal_val_00499_XAWZOM,val,323.92163679999999,329.10437895573489,5.1827421557348998
mofsimplify_thermal_val_00500_ETAXIH,val,330.54995960000002,370.27430700159505,39.724347401595026
mofsimplify_thermal_val_00501_FIJDIM11,val,255.81324609999999,411.14831791706365,155.33507181706366
